gene_id,symbol,name,cytoband,type,num_cohort_ssm_affected_cases,num_cohort_ssm_cases,cohort_ssm_affected_cases_percentage,num_gdc_ssm_affected_cases,num_gdc_ssm_cases,gdc_ssm_affected_cases_percentage,num_cohort_cnv_cases,num_cohort_cnv_gain_cases,cohort_cnv_gain_cases_percentage,num_cohort_cnv_loss_cases,cohort_cnv_loss_cases_percentage,num_mutations,annotations
ENSG00000162924,REL,"REL proto-oncogene, NF-kB subunit",2p16.1,protein_coding,1,555,0.18,128,16508,0.78,494,7,1.42,28,5.67,1,Cancer Gene Census
ENSG00000163518,FCRL4,Fc receptor like 4,1q23.1,protein_coding,1,555,0.18,225,16508,1.36,494,23,4.66,25,5.06,1,Cancer Gene Census
ENSG00000163629,PTPN13,protein tyrosine phosphatase non-receptor type 13,4q21.3,protein_coding,1,555,0.18,445,16508,2.7,494,12,2.43,18,3.64,1,Cancer Gene Census
ENSG00000163655,GMPS,guanine monophosphate synthase,3q25.31,protein_coding,1,555,0.18,168,16508,1.02,494,42,8.5,9,1.82,1,Cancer Gene Census
ENSG00000163930,BAP1,BRCA1 associated protein 1,3p21.1,protein_coding,1,555,0.18,333,16508,2.02,494,13,2.63,19,3.85,1,Cancer Gene Census
ENSG00000164330,EBF1,EBF transcription factor 1,5q33.3,protein_coding,1,555,0.18,269,16508,1.63,494,16,3.24,15,3.04,1,Cancer Gene Census
ENSG00000164362,TERT,telomerase reverse transcriptase,5p15.33,protein_coding,1,555,0.18,258,16508,1.56,494,22,4.45,7,1.42,1,Cancer Gene Census
ENSG00000164398,ACSL6,acyl-CoA synthetase long chain family member 6,5q31.1,protein_coding,1,555,0.18,215,16508,1.3,494,11,2.23,26,5.26,2,Cancer Gene Census
ENSG00000164985,PSIP1,PC4 and SFRS1 interacting protein 1,9p22.3,protein_coding,1,555,0.18,157,16508,0.95,494,16,3.24,27,5.47,1,Cancer Gene Census
ENSG00000165025,SYK,spleen associated tyrosine kinase,9q22.2,protein_coding,1,555,0.18,178,16508,1.08,494,36,7.29,11,2.23,1,Cancer Gene Census
ENSG00000165392,WRN,WRN RecQ like helicase,8p12,protein_coding,1,555,0.18,264,16508,1.6,494,16,3.24,214,43.32,1,Cancer Gene Census
ENSG00000165409,TSHR,thyroid stimulating hormone receptor,14q31.1,protein_coding,1,555,0.18,244,16508,1.48,494,7,1.42,28,5.67,1,Cancer Gene Census
ENSG00000165731,RET,ret proto-oncogene,10q11.21,protein_coding,1,555,0.18,365,16508,2.21,494,11,2.23,38,7.69,2,Cancer Gene Census
ENSG00000166886,NAB2,NGFI-A binding protein 2,12q13.3,protein_coding,1,555,0.18,108,16508,0.65,494,17,3.44,9,1.82,1,Cancer Gene Census
ENSG00000166949,SMAD3,SMAD family member 3,15q22.33,protein_coding,1,555,0.18,160,16508,0.97,494,3,0.61,27,5.47,1,Cancer Gene Census
ENSG00000168172,HOOK3,hook microtubule tethering protein 3,8p11.21,protein_coding,1,555,0.18,158,16508,0.96,494,51,10.32,114,23.08,1,Cancer Gene Census
ENSG00000168411,RFWD3,ring finger and WD repeat domain 3,16q23.1,protein_coding,1,555,0.18,126,16508,0.76,494,7,1.42,168,34.01,1,Cancer Gene Census
ENSG00000168769,TET2,tet methylcytosine dioxygenase 2,4q24,protein_coding,1,555,0.18,335,16508,2.03,494,7,1.42,23,4.66,1,Cancer Gene Census
ENSG00000169249,ZRSR2,"zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2",Xp22.2,protein_coding,1,555,0.18,91,16508,0.55,494,0,0.0,0,0.0,1,Cancer Gene Census
ENSG00000169714,CNBP,CCHC-type zinc finger nucleic acid binding protein,3q21.3,protein_coding,1,555,0.18,40,16508,0.24,494,45,9.11,11,2.23,1,Cancer Gene Census
ENSG00000170234,PWWP2A,PWWP domain containing 2A,5q33.3,protein_coding,1,555,0.18,114,16508,0.69,494,16,3.24,14,2.83,1,Cancer Gene Census
ENSG00000170430,MGMT,O-6-methylguanine-DNA methyltransferase,10q26.3,protein_coding,1,555,0.18,77,16508,0.47,494,6,1.21,49,9.92,1,Cancer Gene Census
ENSG00000170759,KIF5B,kinesin family member 5B,10p11.22,protein_coding,1,555,0.18,181,16508,1.1,494,8,1.62,39,7.89,1,Cancer Gene Census
ENSG00000170836,PPM1D,"protein phosphatase, Mg2+/Mn2+ dependent 1D",17q23.2,protein_coding,1,555,0.18,154,16508,0.93,494,15,3.04,12,2.43,1,Cancer Gene Census
ENSG00000171302,CANT1,calcium activated nucleotidase 1,17q25.3,protein_coding,1,555,0.18,102,16508,0.62,494,15,3.04,20,4.05,1,Cancer Gene Census
ENSG00000171310,CHST11,carbohydrate sulfotransferase 11,12q23.3,protein_coding,1,555,0.18,127,16508,0.77,494,28,5.67,15,3.04,1,Cancer Gene Census
ENSG00000172409,CLP1,cleavage factor polyribonucleotide kinase subunit 1,11q12.1,protein_coding,1,555,0.18,94,16508,0.57,494,14,2.83,13,2.63,1,Cancer Gene Census
ENSG00000172915,NBEA,neurobeachin,13q13.3,protein_coding,1,555,0.18,704,16508,4.26,494,8,1.62,113,22.87,1,Cancer Gene Census
ENSG00000173757,STAT5B,signal transducer and activator of transcription 5B,17q21.2,protein_coding,1,555,0.18,206,16508,1.25,494,0,0.0,51,10.32,1,Cancer Gene Census
ENSG00000176302,FOXR1,forkhead box R1,11q23.3,protein_coding,1,555,0.18,82,16508,0.5,494,19,3.85,40,8.1,1,Cancer Gene Census
ENSG00000177565,TBL1XR1,TBL1X receptor 1,3q26.32,protein_coding,1,555,0.18,194,16508,1.18,494,37,7.49,16,3.24,1,Cancer Gene Census
ENSG00000177606,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit",1p32.1,protein_coding,1,555,0.18,86,16508,0.52,494,3,0.61,40,8.1,1,Cancer Gene Census
ENSG00000178104,PDE4DIP,phosphodiesterase 4D interacting protein,1q21.2,protein_coding,1,555,0.18,436,16508,2.64,494,22,4.45,13,2.63,2,Cancer Gene Census
ENSG00000178562,CD28,CD28 molecule,2q33.2,protein_coding,1,555,0.18,73,16508,0.44,494,6,1.21,15,3.04,2,Cancer Gene Census
ENSG00000179295,PTPN11,protein tyrosine phosphatase non-receptor type 11,12q24.13,protein_coding,1,555,0.18,341,16508,2.07,494,24,4.86,20,4.05,1,Cancer Gene Census
ENSG00000179399,GPC5,glypican 5,13q31.3,protein_coding,1,555,0.18,337,16508,2.04,494,9,1.82,85,17.21,1,Cancer Gene Census
ENSG00000180611,MB21D2,Mab-21 domain containing 2,3q29,protein_coding,1,555,0.18,198,16508,1.2,494,34,6.88,22,4.45,1,Cancer Gene Census
ENSG00000182162,P2RY8,P2Y receptor family member 8,Xp22.33,protein_coding,1,555,0.18,232,16508,1.41,494,0,0.0,0,0.0,1,Cancer Gene Census
ENSG00000182866,LCK,"LCK proto-oncogene, Src family tyrosine kinase",1p35.2,protein_coding,1,555,0.18,167,16508,1.01,494,4,0.81,27,5.47,1,Cancer Gene Census
ENSG00000183579,ZNRF3,zinc and ring finger 3,22q12.1,protein_coding,1,555,0.18,207,16508,1.25,494,0,0.0,50,10.12,1,Cancer Gene Census
ENSG00000183722,LHFPL6,LHFPL tetraspan subfamily member 6,"13q13.3, 13q14.11",protein_coding,1,555,0.18,65,16508,0.39,494,3,0.61,178,36.03,1,Cancer Gene Census
ENSG00000184640,SEPTIN9,septin 9,17q25.3,protein_coding,1,555,0.18,185,16508,1.12,494,18,3.64,22,4.45,1,Cancer Gene Census
ENSG00000184675,AMER1,APC membrane recruitment protein 1,Xq11.2,protein_coding,1,555,0.18,431,16508,2.61,494,0,0.0,0,0.0,1,Cancer Gene Census
ENSG00000187098,MITF,melanocyte inducing transcription factor,3p13,protein_coding,1,555,0.18,178,16508,1.08,494,15,3.04,34,6.88,1,Cancer Gene Census
ENSG00000187164,SHTN1,shootin 1,10q25.3,protein_coding,1,555,0.18,151,16508,0.91,494,5,1.01,45,9.11,1,Cancer Gene Census
ENSG00000196090,PTPRT,protein tyrosine phosphatase receptor type T,"20q12, 20q13.11",protein_coding,1,555,0.18,812,16508,4.92,494,19,3.85,11,2.23,1,Cancer Gene Census
ENSG00000196220,SRGAP3,SLIT-ROBO Rho GTPase activating protein 3,3p25.3,protein_coding,1,555,0.18,298,16508,1.81,494,14,2.83,29,5.87,1,Cancer Gene Census
ENSG00000196914,ARHGEF12,Rho guanine nucleotide exchange factor 12,11q23.3,protein_coding,1,555,0.18,306,16508,1.85,494,16,3.24,43,8.7,2,Cancer Gene Census
ENSG00000197013,ZNF429,zinc finger protein 429,19p12,protein_coding,1,555,0.18,199,16508,1.21,494,7,1.42,10,2.02,2,Cancer Gene Census
ENSG00000197299,BLM,BLM RecQ like helicase,15q26.1,protein_coding,1,555,0.18,261,16508,1.58,494,9,1.82,24,4.86,1,Cancer Gene Census
ENSG00000198900,TOP1,DNA topoisomerase I,20q12,protein_coding,1,555,0.18,169,16508,1.02,494,15,3.04,11,2.23,1,Cancer Gene Census
ENSG00000203734,ECT2L,epithelial cell transforming 2 like,6q24.1,protein_coding,1,555,0.18,192,16508,1.16,494,4,0.81,31,6.28,1,Cancer Gene Census
ENSG00000204531,POU5F1,POU class 5 homeobox 1,6p21.33,protein_coding,1,555,0.18,80,16508,0.48,494,14,2.83,15,3.04,1,Cancer Gene Census
ENSG00000204713,TRIM27,tripartite motif containing 27,6p22.1,protein_coding,1,555,0.18,135,16508,0.82,494,11,2.23,14,2.83,1,Cancer Gene Census
ENSG00000205755,CRLF2,cytokine receptor like factor 2,Xp22.33,protein_coding,1,555,0.18,103,16508,0.62,494,0,0.0,0,0.0,1,Cancer Gene Census
ENSG00000214827,MTCP1,mature T cell proliferation 1,Xq28,protein_coding,1,555,0.18,23,16508,0.14,494,0,0.0,0,0.0,1,Cancer Gene Census
ENSG00000215301,DDX3X,DEAD-box helicase 3 X-linked,Xp11.4,protein_coding,1,555,0.18,309,16508,1.87,494,0,0.0,0,0.0,1,Cancer Gene Census
ENSG00000221829,FANCG,FA complementation group G,9p13.3,protein_coding,1,555,0.18,114,16508,0.69,494,22,4.45,11,2.23,1,Cancer Gene Census
ENSG00000244405,ETV5,ETS variant transcription factor 5,3q27.2,protein_coding,1,555,0.18,161,16508,0.98,494,35,7.09,20,4.05,1,Cancer Gene Census
ENSG00000266412,NCOA4,nuclear receptor coactivator 4,10q11.22,protein_coding,1,555,0.18,117,16508,0.71,494,9,1.82,44,8.91,1,Cancer Gene Census
ENSG00000005073,HOXA11,homeobox A11,7p15.2,protein_coding,0,555,0.0,104,16508,0.63,494,60,12.15,2,0.4,0,Cancer Gene Census
ENSG00000018408,WWTR1,WW domain containing transcription regulator 1,3q25.1,protein_coding,0,555,0.0,95,16508,0.58,494,46,9.31,11,2.23,0,Cancer Gene Census
ENSG00000019582,CD74,CD74 molecule,5q33.1,protein_coding,0,555,0.0,54,16508,0.33,494,11,2.23,15,3.04,0,Cancer Gene Census
ENSG00000026103,FAS,Fas cell surface death receptor,10q23.31,protein_coding,0,555,0.0,142,16508,0.86,494,4,0.81,92,18.62,0,Cancer Gene Census
ENSG00000029363,BCLAF1,BCL2 associated transcription factor 1,6q23.3,protein_coding,0,555,0.0,242,16508,1.47,494,3,0.61,32,6.48,0,Cancer Gene Census
ENSG00000047932,GOPC,golgi associated PDZ and coiled-coil motif containing,6q22.1,protein_coding,0,555,0.0,90,16508,0.55,494,3,0.61,114,23.08,0,Cancer Gene Census
ENSG00000048462,TNFRSF17,TNF receptor superfamily member 17,16p13.13,protein_coding,0,555,0.0,53,16508,0.32,494,21,4.25,11,2.23,0,Cancer Gene Census
ENSG00000057657,PRDM1,PR/SET domain 1,6q21,protein_coding,0,555,0.0,272,16508,1.65,494,1,0.2,141,28.54,0,Cancer Gene Census
ENSG00000067955,CBFB,core-binding factor subunit beta,16q22.1,protein_coding,0,555,0.0,85,16508,0.51,494,5,1.01,118,23.89,0,Cancer Gene Census
ENSG00000070756,PABPC1,poly(A) binding protein cytoplasmic 1,8q22.3,protein_coding,0,555,0.0,128,16508,0.78,494,121,24.49,1,0.2,0,Cancer Gene Census
ENSG00000072364,AFF4,AF4/FMR2 family member 4,5q31.1,protein_coding,0,555,0.0,241,16508,1.46,494,10,2.02,32,6.48,0,Cancer Gene Census
ENSG00000077150,NFKB2,nuclear factor kappa B subunit 2,10q24.32,protein_coding,0,555,0.0,159,16508,0.96,494,8,1.62,60,12.15,0,Cancer Gene Census
ENSG00000087088,BAX,"BCL2 associated X, apoptosis regulator",19q13.33,protein_coding,0,555,0.0,78,16508,0.47,494,7,1.42,24,4.86,0,Cancer Gene Census
ENSG00000089280,FUS,FUS RNA binding protein,16p11.2,protein_coding,0,555,0.0,141,16508,0.85,494,15,3.04,19,3.85,0,Cancer Gene Census
ENSG00000092820,EZR,ezrin,6q25.3,protein_coding,0,555,0.0,127,16508,0.77,494,1,0.2,37,7.49,0,Cancer Gene Census
ENSG00000099956,SMARCB1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1",22q11.23,protein_coding,0,555,0.0,149,16508,0.9,494,3,0.61,37,7.49,0,Cancer Gene Census
ENSG00000100721,TCL1A,TCL1 family AKT coactivator A,14q32.13,protein_coding,0,555,0.0,72,16508,0.44,494,3,0.61,28,5.67,0,Cancer Gene Census
ENSG00000101343,CRNKL1,crooked neck pre-mRNA splicing factor 1,20p11.23,protein_coding,0,555,0.0,200,16508,1.21,494,8,1.62,24,4.86,0,Cancer Gene Census
ENSG00000104365,IKBKB,inhibitor of nuclear factor kappa B kinase subunit beta,8p11.21,protein_coding,0,555,0.0,214,16508,1.3,494,46,9.31,144,29.15,0,Cancer Gene Census
ENSG00000104408,EIF3E,eukaryotic translation initiation factor 3 subunit E,8q23.1,protein_coding,0,555,0.0,148,16508,0.9,494,122,24.7,9,1.82,0,Cancer Gene Census
ENSG00000104660,LEPROTL1,leptin receptor overlapping transcript like 1,8p12,protein_coding,0,555,0.0,32,16508,0.19,494,15,3.04,223,45.14,0,Cancer Gene Census
ENSG00000105173,CCNE1,cyclin E1,19q12,protein_coding,0,555,0.0,113,16508,0.68,494,8,1.62,14,2.83,0,Cancer Gene Census
ENSG00000105568,PPP2R1A,protein phosphatase 2 scaffold subunit Aalpha,19q13.41,protein_coding,0,555,0.0,288,16508,1.74,494,10,2.02,7,1.42,0,Cancer Gene Census
ENSG00000105656,ELL,elongation factor for RNA polymerase II,19p13.11,protein_coding,0,555,0.0,129,16508,0.78,494,6,1.21,11,2.23,0,Cancer Gene Census
ENSG00000105810,CDK6,cyclin dependent kinase 6,7q21.2,protein_coding,0,555,0.0,94,16508,0.57,494,63,12.75,1,0.2,0,Cancer Gene Census
ENSG00000106031,HOXA13,homeobox A13,7p15.2,protein_coding,0,555,0.0,87,16508,0.53,494,60,12.15,2,0.4,0,Cancer Gene Census
ENSG00000106462,EZH2,enhancer of zeste 2 polycomb repressive complex 2 subunit,7q36.1,protein_coding,0,555,0.0,223,16508,1.35,494,47,9.51,7,1.42,0,Cancer Gene Census
ENSG00000106483,SFRP4,secreted frizzled related protein 4,7p14.1,protein_coding,0,555,0.0,152,16508,0.92,494,61,12.35,3,0.61,0,Cancer Gene Census
ENSG00000107485,GATA3,GATA binding protein 3,10p14,protein_coding,0,555,0.0,386,16508,2.34,494,9,1.82,36,7.29,0,Cancer Gene Census
ENSG00000108091,CCDC6,coiled-coil domain containing 6,10q21.2,protein_coding,0,555,0.0,134,16508,0.81,494,13,2.63,42,8.5,0,Cancer Gene Census
ENSG00000108953,YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,17p13.3,protein_coding,0,555,0.0,62,16508,0.38,494,3,0.61,83,16.8,0,Cancer Gene Census
ENSG00000109471,IL2,interleukin 2,4q27,protein_coding,0,555,0.0,45,16508,0.27,494,9,1.82,39,7.89,0,Cancer Gene Census
ENSG00000109670,FBXW7,F-box and WD repeat domain containing 7,4q31.3,protein_coding,0,555,0.0,657,16508,3.98,494,9,1.82,19,3.85,0,Cancer Gene Census
ENSG00000110092,CCND1,cyclin D1,11q13.3,protein_coding,0,555,0.0,143,16508,0.87,494,35,7.09,4,0.81,0,Cancer Gene Census
ENSG00000110777,POU2AF1,POU class 2 homeobox associating factor 1,11q23.1,protein_coding,0,555,0.0,89,16508,0.54,494,17,3.44,40,8.1,0,Cancer Gene Census
ENSG00000110987,BCL7A,BAF chromatin remodeling complex subunit BCL7A,12q24.31,protein_coding,0,555,0.0,276,16508,1.67,494,24,4.86,23,4.66,0,Cancer Gene Census
ENSG00000112039,FANCE,FA complementation group E,6p21.31,protein_coding,0,555,0.0,102,16508,0.62,494,9,1.82,19,3.85,0,Cancer Gene Census
ENSG00000112237,CCNC,cyclin C,6q16.2,protein_coding,0,555,0.0,70,16508,0.42,494,4,0.81,144,29.15,0,Cancer Gene Census
ENSG00000112561,TFEB,transcription factor EB,6p21.1,protein_coding,0,555,0.0,113,16508,0.68,494,12,2.43,15,3.04,0,Cancer Gene Census
ENSG00000115170,ACVR1,activin A receptor type 1,2q24.1,protein_coding,0,555,0.0,125,16508,0.76,494,5,1.01,46,9.31,0,Cancer Gene Census
ENSG00000116560,SFPQ,splicing factor proline and glutamine rich,1p34.3,protein_coding,0,555,0.0,116,16508,0.7,494,0,0.0,29,5.87,0,Cancer Gene Census
ENSG00000116990,MYCL,"MYCL proto-oncogene, bHLH transcription factor",1p34.2,protein_coding,0,555,0.0,78,16508,0.47,494,2,0.4,25,5.06,0,Cancer Gene Census
ENSG00000117318,ID3,"inhibitor of DNA binding 3, HLH protein",1p36.12,protein_coding,0,555,0.0,36,16508,0.22,494,1,0.2,40,8.1,0,Cancer Gene Census
ENSG00000121289,CEP89,centrosomal protein 89,19q13.11,protein_coding,0,555,0.0,178,16508,1.08,494,8,1.62,13,2.63,0,Cancer Gene Census
ENSG00000121741,ZMYM2,zinc finger MYM-type containing 2,13q12.11,protein_coding,0,555,0.0,290,16508,1.76,494,16,3.24,39,7.89,0,Cancer Gene Census
ENSG00000121966,CXCR4,C-X-C motif chemokine receptor 4,2q22.1,protein_coding,0,555,0.0,134,16508,0.81,494,1,0.2,76,15.38,0,Cancer Gene Census
ENSG00000122406,RPL5,ribosomal protein L5,1p22.1,protein_coding,0,555,0.0,161,16508,0.98,494,1,0.2,53,10.73,0,Cancer Gene Census
ENSG00000122566,HNRNPA2B1,heterogeneous nuclear ribonucleoprotein A2/B1,7p15.2,protein_coding,0,555,0.0,168,16508,1.02,494,60,12.15,2,0.4,0,Cancer Gene Census
ENSG00000123080,CDKN2C,cyclin dependent kinase inhibitor 2C,1p32.3,protein_coding,0,555,0.0,57,16508,0.35,494,1,0.2,39,7.89,0,Cancer Gene Census
ENSG00000123268,ATF1,activating transcription factor 1,12q13.12,protein_coding,0,555,0.0,59,16508,0.36,494,14,2.83,13,2.63,0,Cancer Gene Census
ENSG00000123364,HOXC13,homeobox C13,12q13.13,protein_coding,0,555,0.0,105,16508,0.64,494,18,3.64,10,2.02,0,Cancer Gene Census
ENSG00000123983,ACSL3,acyl-CoA synthetase long chain family member 3,2q36.1,protein_coding,0,555,0.0,123,16508,0.75,494,4,0.81,19,3.85,0,Cancer Gene Census
ENSG00000125285,SOX21,SRY-box transcription factor 21,13q32.1,protein_coding,0,555,0.0,52,16508,0.31,494,9,1.82,80,16.19,0,Cancer Gene Census
ENSG00000126453,BCL2L12,BCL2 like 12,19q13.33,protein_coding,0,555,0.0,100,16508,0.61,494,7,1.42,13,2.63,0,Cancer Gene Census
ENSG00000128602,SMO,"smoothened, frizzled class receptor",7q32.1,protein_coding,0,555,0.0,199,16508,1.21,494,49,9.92,16,3.24,0,Cancer Gene Census
ENSG00000128713,HOXD11,homeobox D11,2q31.1,protein_coding,0,555,0.0,68,16508,0.41,494,6,1.21,41,8.3,0,Cancer Gene Census
ENSG00000128714,HOXD13,homeobox D13,2q31.1,protein_coding,0,555,0.0,97,16508,0.59,494,6,1.21,42,8.5,0,Cancer Gene Census
ENSG00000130844,ZNF331,zinc finger protein 331,19q13.42,protein_coding,0,555,0.0,208,16508,1.26,494,11,2.23,9,1.82,0,Cancer Gene Census
ENSG00000131023,LATS1,large tumor suppressor kinase 1,6q25.1,protein_coding,0,555,0.0,285,16508,1.73,494,3,0.61,31,6.28,0,Cancer Gene Census
ENSG00000132002,DNAJB1,DnaJ heat shock protein family (Hsp40) member B1,19p13.12,protein_coding,0,555,0.0,68,16508,0.41,494,7,1.42,17,3.44,0,Cancer Gene Census
ENSG00000132170,PPARG,peroxisome proliferator activated receptor gamma,3p25.2,protein_coding,0,555,0.0,161,16508,0.98,494,14,2.83,16,3.24,0,Cancer Gene Census
ENSG00000132475,H3-3B,H3.3 histone B,17q25.1,protein_coding,0,555,0.0,74,16508,0.45,494,17,3.44,18,3.64,0,Cancer Gene Census
ENSG00000134574,DDB2,damage specific DNA binding protein 2,11p11.2,protein_coding,0,555,0.0,81,16508,0.49,494,10,2.02,34,6.88,0,Cancer Gene Census
ENSG00000134899,ERCC5,"ERCC excision repair 5, endonuclease",13q33.1,protein_coding,0,555,0.0,17,16508,0.1,494,6,1.21,66,13.36,0,Cancer Gene Census
ENSG00000135363,LMO2,LIM domain only 2,11p13,protein_coding,0,555,0.0,80,16508,0.48,494,14,2.83,17,3.44,0,Cancer Gene Census
ENSG00000135446,CDK4,cyclin dependent kinase 4,12q14.1,protein_coding,0,555,0.0,71,16508,0.43,494,16,3.24,10,2.02,0,Cancer Gene Census
ENSG00000135956,TMEM127,transmembrane protein 127,2q11.2,protein_coding,0,555,0.0,53,16508,0.32,494,7,1.42,12,2.43,0,Cancer Gene Census
ENSG00000137193,PIM1,"Pim-1 proto-oncogene, serine/threonine kinase",6p21.2,protein_coding,0,555,0.0,106,16508,0.64,494,9,1.82,14,2.83,0,Cancer Gene Census
ENSG00000137309,HMGA1,high mobility group AT-hook 1,6p21.31,protein_coding,0,555,0.0,24,16508,0.15,494,8,1.62,15,3.04,0,Cancer Gene Census
ENSG00000139718,SETD1B,"SET domain containing 1B, histone lysine methyltransferase",12q24.31,protein_coding,0,555,0.0,153,16508,0.93,494,23,4.66,25,5.06,0,Cancer Gene Census
ENSG00000141380,SS18,SS18 subunit of BAF chromatin remodeling complex,18q11.2,protein_coding,0,555,0.0,83,16508,0.5,494,4,0.81,69,13.97,0,Cancer Gene Census
ENSG00000141985,SH3GL1,"SH3 domain containing GRB2 like 1, endophilin A2",19p13.3,protein_coding,0,555,0.0,106,16508,0.64,494,4,0.81,27,5.47,0,Cancer Gene Census
ENSG00000142867,BCL10,BCL10 immune signaling adaptor,1p22.3,protein_coding,0,555,0.0,69,16508,0.42,494,3,0.61,42,8.5,0,Cancer Gene Census
ENSG00000143322,ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase",1q25.2,protein_coding,0,555,0.0,299,16508,1.81,494,18,3.64,9,1.82,0,Cancer Gene Census
ENSG00000143556,S100A7,S100 calcium binding protein A7,1q21.3,protein_coding,0,555,0.0,55,16508,0.33,494,32,6.48,3,0.61,0,Cancer Gene Census
ENSG00000146374,RSPO3,R-spondin 3,6q22.33,protein_coding,0,555,0.0,86,16508,0.52,494,4,0.81,40,8.1,0,Cancer Gene Census
ENSG00000149948,HMGA2,high mobility group AT-hook 2,12q14.3,protein_coding,0,555,0.0,81,16508,0.49,494,23,4.66,15,3.04,0,Cancer Gene Census
ENSG00000150457,LATS2,large tumor suppressor kinase 2,13q12.11,protein_coding,0,555,0.0,260,16508,1.57,494,12,2.43,40,8.1,0,Cancer Gene Census
ENSG00000151532,VTI1A,vesicle transport through interaction with t-SNAREs 1A,10q25.2,protein_coding,0,555,0.0,54,16508,0.33,494,7,1.42,44,8.91,0,Cancer Gene Census
ENSG00000154803,FLCN,folliculin,17p11.2,protein_coding,0,555,0.0,166,16508,1.01,494,9,1.82,56,11.34,0,Cancer Gene Census
ENSG00000156052,GNAQ,G protein subunit alpha q,9q21.2,protein_coding,0,555,0.0,144,16508,0.87,494,31,6.28,15,3.04,0,Cancer Gene Census
ENSG00000156976,EIF4A2,eukaryotic translation initiation factor 4A2,3q27.3,protein_coding,0,555,0.0,205,16508,1.24,494,35,7.09,18,3.64,0,Cancer Gene Census
ENSG00000157613,CREB3L1,cAMP responsive element binding protein 3 like 1,11p11.2,protein_coding,0,555,0.0,102,16508,0.62,494,10,2.02,34,6.88,0,Cancer Gene Census
ENSG00000157873,TNFRSF14,TNF receptor superfamily member 14,1p36.32,protein_coding,0,555,0.0,69,16508,0.42,494,8,1.62,32,6.48,0,Cancer Gene Census
ENSG00000157933,SKI,SKI proto-oncogene,"1p36.33, 1p36.32",protein_coding,0,555,0.0,116,16508,0.7,494,8,1.62,31,6.28,0,Cancer Gene Census
ENSG00000158169,FANCC,FA complementation group C,9q22.32,protein_coding,0,555,0.0,121,16508,0.73,494,37,7.49,12,2.43,0,Cancer Gene Census
ENSG00000158715,SLC45A3,solute carrier family 45 member 3,1q32.1,protein_coding,0,555,0.0,137,16508,0.83,494,27,5.47,8,1.62,0,Cancer Gene Census
ENSG00000159216,RUNX1,RUNX family transcription factor 1,21q22.12,protein_coding,0,555,0.0,271,16508,1.64,494,15,3.04,21,4.25,0,Cancer Gene Census
ENSG00000159784,FAM131B,family with sequence similarity 131 member B,7q34,protein_coding,0,555,0.0,152,16508,0.92,494,48,9.72,10,2.02,0,Cancer Gene Census
ENSG00000160201,U2AF1,U2 small nuclear RNA auxiliary factor 1,21q22.3,protein_coding,0,555,0.0,6,16508,0.04,494,12,2.43,32,6.48,0,Cancer Gene Census
ENSG00000161547,SRSF2,serine and arginine rich splicing factor 2,17q25.1,protein_coding,0,555,0.0,76,16508,0.46,494,18,3.64,20,4.05,0,Cancer Gene Census
ENSG00000162367,TAL1,"TAL bHLH transcription factor 1, erythroid differentiation factor",1p33,protein_coding,0,555,0.0,109,16508,0.66,494,0,0.0,37,7.49,0,Cancer Gene Census
ENSG00000163041,H3-3A,H3.3 histone A,1q42.12,protein_coding,0,555,0.0,49,16508,0.3,494,19,3.85,37,7.49,0,Cancer Gene Census
ENSG00000163399,ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,1p13.1,protein_coding,0,555,0.0,194,16508,1.18,494,7,1.42,24,4.86,0,Cancer Gene Census
ENSG00000163435,ELF3,E74 like ETS transcription factor 3,1q32.1,protein_coding,0,555,0.0,176,16508,1.07,494,20,4.05,5,1.01,0,Cancer Gene Census
ENSG00000163497,FEV,"FEV transcription factor, ETS family member",2q35,protein_coding,0,555,0.0,29,16508,0.18,494,4,0.81,17,3.44,0,Cancer Gene Census
ENSG00000163513,TGFBR2,transforming growth factor beta receptor 2,3p24.1,protein_coding,0,555,0.0,252,16508,1.53,494,15,3.04,14,2.83,0,Cancer Gene Census
ENSG00000163902,RPN1,ribophorin I,3q21.3,protein_coding,0,555,0.0,97,16508,0.59,494,46,9.31,9,1.82,0,Cancer Gene Census
ENSG00000164305,CASP3,caspase 3,4q35.1,protein_coding,0,555,0.0,69,16508,0.42,494,12,2.43,24,4.86,0,Cancer Gene Census
ENSG00000164438,TLX3,T cell leukemia homeobox 3,5q35.1,protein_coding,0,555,0.0,80,16508,0.48,494,17,3.44,13,2.63,0,Cancer Gene Census
ENSG00000164683,HEY1,hes related family bHLH transcription factor with YRPW motif 1,8q21.13,protein_coding,0,555,0.0,76,16508,0.46,494,116,23.48,4,0.81,0,Cancer Gene Census
ENSG00000164919,COX6C,cytochrome c oxidase subunit 6C,8q22.2,protein_coding,0,555,0.0,23,16508,0.14,494,121,24.49,1,0.2,0,Cancer Gene Census
ENSG00000165556,CDX2,caudal type homeobox 2,13q12.2,protein_coding,0,555,0.0,100,16508,0.61,494,9,1.82,35,7.09,0,Cancer Gene Census
