gene_id,symbol,name,cytoband,type,num_cohort_ssm_affected_cases,num_cohort_ssm_cases,cohort_ssm_affected_cases_percentage,num_gdc_ssm_affected_cases,num_gdc_ssm_cases,gdc_ssm_affected_cases_percentage,num_cohort_cnv_cases,num_cohort_cnv_gain_cases,cohort_cnv_gain_cases_percentage,num_cohort_cnv_loss_cases,cohort_cnv_loss_cases_percentage,num_mutations,annotations
ENSG00000138376,BARD1,BRCA1 associated RING domain 1,2q35,protein_coding,5,1296,0.39,194,16508,1.18,1100,104,9.45,172,15.64,5,Cancer Gene Census
ENSG00000138698,RAP1GDS1,Rap1 GTPase-GDP dissociation stimulator 1,4q23,protein_coding,5,1296,0.39,134,16508,0.81,1100,95,8.64,232,21.09,6,Cancer Gene Census
ENSG00000139163,ETNK1,ethanolamine kinase 1,12p12.1,protein_coding,5,1296,0.39,109,16508,0.66,1100,212,19.27,112,10.18,5,Cancer Gene Census
ENSG00000139718,SETD1B,"SET domain containing 1B, histone lysine methyltransferase",12q24.31,protein_coding,5,1296,0.39,153,16508,0.93,1100,164,14.91,164,14.91,5,Cancer Gene Census
ENSG00000140464,PML,PML nuclear body scaffold,15q24.1,protein_coding,5,1296,0.39,263,16508,1.59,1100,114,10.36,223,20.27,5,Cancer Gene Census
ENSG00000141867,BRD4,bromodomain containing 4,19p13.12,protein_coding,5,1296,0.39,265,16508,1.61,1100,214,19.45,131,11.91,5,Cancer Gene Census
ENSG00000147862,NFIB,nuclear factor I B,"9p23, 9p22.3",protein_coding,5,1296,0.39,164,16508,0.99,1100,168,15.27,265,24.09,5,Cancer Gene Census
ENSG00000147889,CDKN2A,cyclin dependent kinase inhibitor 2A,9p21.3,protein_coding,5,1296,0.39,578,16508,3.5,1100,140,12.73,298,27.09,5,Cancer Gene Census
ENSG00000150457,LATS2,large tumor suppressor kinase 2,13q12.11,protein_coding,5,1296,0.39,260,16508,1.57,1100,103,9.36,350,31.82,8,Cancer Gene Census
ENSG00000156970,BUB1B,BUB1 mitotic checkpoint serine/threonine kinase B,15q15.1,protein_coding,5,1296,0.39,169,16508,1.02,1100,54,4.91,298,27.09,5,Cancer Gene Census
ENSG00000158169,FANCC,FA complementation group C,9q22.32,protein_coding,5,1296,0.39,121,16508,0.73,1100,133,12.09,221,20.09,6,Cancer Gene Census
ENSG00000160789,LMNA,lamin A/C,1q22,protein_coding,5,1296,0.39,156,16508,0.94,1100,747,67.91,13,1.18,5,Cancer Gene Census
ENSG00000161547,SRSF2,serine and arginine rich splicing factor 2,17q25.1,protein_coding,5,1296,0.39,76,16508,0.46,1100,366,33.27,131,11.91,5,Cancer Gene Census
ENSG00000169184,MN1,"MN1 proto-oncogene, transcriptional regulator",22q12.1,protein_coding,5,1296,0.39,294,16508,1.78,1100,110,10.0,400,36.36,5,Cancer Gene Census
ENSG00000170836,PPM1D,"protein phosphatase, Mg2+/Mn2+ dependent 1D",17q23.2,protein_coding,5,1296,0.39,154,16508,0.93,1100,391,35.55,112,10.18,5,Cancer Gene Census
ENSG00000171723,GPHN,gephyrin,14q23.3,protein_coding,5,1296,0.39,215,16508,1.3,1100,125,11.36,258,23.45,5,Cancer Gene Census
ENSG00000181449,SOX2,SRY-box transcription factor 2,3q26.33,protein_coding,5,1296,0.39,114,16508,0.69,1100,267,24.27,46,4.18,5,Cancer Gene Census
ENSG00000182162,P2RY8,P2Y receptor family member 8,Xp22.33,protein_coding,5,1296,0.39,232,16508,1.41,1100,0,0.0,0,0.0,6,Cancer Gene Census
ENSG00000184702,SEPTIN5,septin 5,22q11.21,protein_coding,5,1296,0.39,116,16508,0.7,1100,110,10.0,367,33.36,5,Cancer Gene Census
ENSG00000185630,PBX1,PBX homeobox 1,1q23.3,protein_coding,5,1296,0.39,184,16508,1.11,1100,751,68.27,17,1.55,5,Cancer Gene Census
ENSG00000186716,BCR,BCR activator of RhoGEF and GTPase,22q11.23,protein_coding,5,1296,0.39,275,16508,1.67,1100,116,10.55,381,34.64,5,Cancer Gene Census
ENSG00000187098,MITF,melanocyte inducing transcription factor,3p13,protein_coding,5,1296,0.39,178,16508,1.08,1100,96,8.73,259,23.55,5,Cancer Gene Census
ENSG00000197122,SRC,"SRC proto-oncogene, non-receptor tyrosine kinase",20q11.23,protein_coding,5,1296,0.39,111,16508,0.67,1100,399,36.27,44,4.0,5,Cancer Gene Census
ENSG00000203734,ECT2L,epithelial cell transforming 2 like,6q24.1,protein_coding,5,1296,0.39,192,16508,1.16,1100,164,14.91,269,24.45,5,Cancer Gene Census
ENSG00000257103,LSM14A,LSM14A mRNA processing body assembly factor,19q13.11,protein_coding,5,1296,0.39,118,16508,0.71,1100,246,22.36,93,8.45,5,Cancer Gene Census
ENSG00000005073,HOXA11,homeobox A11,7p15.2,protein_coding,4,1296,0.31,104,16508,0.63,1100,315,28.64,66,6.0,4,Cancer Gene Census
ENSG00000007237,GAS7,growth arrest specific 7,17p13.1,protein_coding,4,1296,0.31,163,16508,0.99,1100,48,4.36,556,50.55,4,Cancer Gene Census
ENSG00000066455,GOLGA5,golgin A5,14q32.12,protein_coding,4,1296,0.31,146,16508,0.88,1100,129,11.73,258,23.45,4,Cancer Gene Census
ENSG00000067082,KLF6,Kruppel like factor 6,10p15.2,protein_coding,4,1296,0.31,177,16508,1.07,1100,276,25.09,105,9.55,4,Cancer Gene Census
ENSG00000072274,TFRC,transferrin receptor,3q29,protein_coding,4,1296,0.31,143,16508,0.87,1100,288,26.18,66,6.0,4,Cancer Gene Census
ENSG00000087088,BAX,"BCL2 associated X, apoptosis regulator",19q13.33,protein_coding,4,1296,0.31,78,16508,0.47,1100,220,20.0,121,11.0,5,Cancer Gene Census
ENSG00000088256,GNA11,G protein subunit alpha 11,19p13.3,protein_coding,4,1296,0.31,123,16508,0.75,1100,137,12.45,236,21.45,4,Cancer Gene Census
ENSG00000091483,FH,fumarate hydratase,1q43,protein_coding,4,1296,0.31,130,16508,0.79,1100,761,69.18,29,2.64,5,Cancer Gene Census
ENSG00000092820,EZR,ezrin,6q25.3,protein_coding,4,1296,0.31,127,16508,0.77,1100,131,11.91,311,28.27,4,Cancer Gene Census
ENSG00000105619,TFPT,TCF3 fusion partner,19q13.42,protein_coding,4,1296,0.31,68,16508,0.41,1100,256,23.27,94,8.55,3,Cancer Gene Census
ENSG00000105810,CDK6,cyclin dependent kinase 6,7q21.2,protein_coding,4,1296,0.31,94,16508,0.57,1100,272,24.73,95,8.64,4,Cancer Gene Census
ENSG00000106483,SFRP4,secreted frizzled related protein 4,7p14.1,protein_coding,4,1296,0.31,152,16508,0.92,1100,304,27.64,69,6.27,4,Cancer Gene Census
ENSG00000107882,SUFU,SUFU negative regulator of hedgehog signaling,10q24.32,protein_coding,4,1296,0.31,127,16508,0.77,1100,92,8.36,232,21.09,4,Cancer Gene Census
ENSG00000111252,SH2B3,SH2B adaptor protein 3,12q24.12,protein_coding,4,1296,0.31,110,16508,0.67,1100,157,14.27,154,14.0,4,Cancer Gene Census
ENSG00000112039,FANCE,FA complementation group E,6p21.31,protein_coding,4,1296,0.31,102,16508,0.62,1100,224,20.36,125,11.36,4,Cancer Gene Census
ENSG00000116560,SFPQ,splicing factor proline and glutamine rich,1p34.3,protein_coding,4,1296,0.31,116,16508,0.7,1100,121,11.0,274,24.91,4,Cancer Gene Census
ENSG00000118046,STK11,serine/threonine kinase 11,19p13.3,protein_coding,4,1296,0.31,237,16508,1.44,1100,121,11.0,257,23.36,5,Cancer Gene Census
ENSG00000123268,ATF1,activating transcription factor 1,12q13.12,protein_coding,4,1296,0.31,59,16508,0.36,1100,170,15.45,109,9.91,4,Cancer Gene Census
ENSG00000123983,ACSL3,acyl-CoA synthetase long chain family member 3,2q36.1,protein_coding,4,1296,0.31,123,16508,0.75,1100,97,8.82,191,17.36,4,Cancer Gene Census
ENSG00000124795,DEK,DEK proto-oncogene,6p22.3,protein_coding,4,1296,0.31,102,16508,0.62,1100,260,23.64,111,10.09,4,Cancer Gene Census
ENSG00000125952,MAX,MYC associated factor X,14q23.3,protein_coding,4,1296,0.31,142,16508,0.86,1100,130,11.82,249,22.64,4,Cancer Gene Census
ENSG00000126524,SBDS,SBDS ribosome maturation factor,7q11.21,protein_coding,4,1296,0.31,69,16508,0.42,1100,291,26.45,74,6.73,4,Cancer Gene Census
ENSG00000126778,SIX1,SIX homeobox 1,14q23.1,protein_coding,4,1296,0.31,104,16508,0.63,1100,142,12.91,224,20.36,4,Cancer Gene Census
ENSG00000132002,DNAJB1,DnaJ heat shock protein family (Hsp40) member B1,19p13.12,protein_coding,4,1296,0.31,68,16508,0.41,1100,207,18.82,139,12.64,4,Cancer Gene Census
ENSG00000132781,MUTYH,mutY DNA glycosylase,1p34.1,protein_coding,4,1296,0.31,129,16508,0.78,1100,145,13.18,249,22.64,4,Cancer Gene Census
ENSG00000134323,MYCN,"MYCN proto-oncogene, bHLH transcription factor",2p24.3,protein_coding,4,1296,0.31,180,16508,1.09,1100,155,14.09,140,12.73,3,Cancer Gene Census
ENSG00000138363,ATIC,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase,2q35,protein_coding,4,1296,0.31,158,16508,0.96,1100,104,9.45,171,15.55,4,Cancer Gene Census
ENSG00000147140,NONO,non-POU domain containing octamer binding,Xq13.1,protein_coding,4,1296,0.31,148,16508,0.9,1100,0,0.0,0,0.0,4,Cancer Gene Census
ENSG00000152207,CYSLTR2,cysteinyl leukotriene receptor 2,13q14.2,protein_coding,4,1296,0.31,114,16508,0.69,1100,72,6.55,412,37.45,4,Cancer Gene Census
ENSG00000156052,GNAQ,G protein subunit alpha q,9q21.2,protein_coding,4,1296,0.31,144,16508,0.87,1100,131,11.91,209,19.0,4,Cancer Gene Census
ENSG00000156531,PHF6,PHD finger protein 6,Xq26.2,protein_coding,4,1296,0.31,152,16508,0.92,1100,0,0.0,0,0.0,4,Cancer Gene Census
ENSG00000160271,RALGDS,ral guanine nucleotide dissociation stimulator,"9q34.13, 9q34.2",protein_coding,4,1296,0.31,184,16508,1.11,1100,135,12.27,207,18.82,4,Cancer Gene Census
ENSG00000163041,H3-3A,H3.3 histone A,1q42.12,protein_coding,4,1296,0.31,49,16508,0.3,1100,764,69.45,25,2.27,4,Cancer Gene Census
ENSG00000163902,RPN1,ribophorin I,3q21.3,protein_coding,4,1296,0.31,97,16508,0.59,1100,202,18.36,89,8.09,4,Cancer Gene Census
ENSG00000166710,B2M,beta-2-microglobulin,15q21.1,protein_coding,4,1296,0.31,179,16508,1.08,1100,65,5.91,280,25.45,4,Cancer Gene Census
ENSG00000166886,NAB2,NGFI-A binding protein 2,12q13.3,protein_coding,4,1296,0.31,108,16508,0.65,1100,172,15.64,103,9.36,5,Cancer Gene Census
ENSG00000168411,RFWD3,ring finger and WD repeat domain 3,16q23.1,protein_coding,4,1296,0.31,126,16508,0.76,1100,99,9.0,602,54.73,4,Cancer Gene Census
ENSG00000169925,BRD3,bromodomain containing 3,9q34.2,protein_coding,4,1296,0.31,188,16508,1.14,1100,135,12.27,211,19.18,5,Cancer Gene Census
ENSG00000170234,PWWP2A,PWWP domain containing 2A,5q33.3,protein_coding,4,1296,0.31,114,16508,0.69,1100,190,17.27,167,15.18,4,Cancer Gene Census
ENSG00000170430,MGMT,O-6-methylguanine-DNA methyltransferase,10q26.3,protein_coding,4,1296,0.31,77,16508,0.47,1100,116,10.55,242,22.0,4,Cancer Gene Census
ENSG00000171302,CANT1,calcium activated nucleotidase 1,17q25.3,protein_coding,4,1296,0.31,102,16508,0.62,1100,355,32.27,136,12.36,4,Cancer Gene Census
ENSG00000172175,MALT1,MALT1 paracaspase,18q21.32,protein_coding,4,1296,0.31,142,16508,0.86,1100,144,13.09,287,26.09,4,Cancer Gene Census
ENSG00000173674,EIF1AX,eukaryotic translation initiation factor 1A X-linked,Xp22.12,protein_coding,4,1296,0.31,81,16508,0.49,1100,0,0.0,0,0.0,4,Cancer Gene Census
ENSG00000175329,ISX,intestine specific homeobox,22q12.3,protein_coding,4,1296,0.31,109,16508,0.66,1100,106,9.64,412,37.45,4,Cancer Gene Census
ENSG00000178053,MLF1,myeloid leukemia factor 1,3q25.32,protein_coding,4,1296,0.31,96,16508,0.58,1100,264,24.0,59,5.36,4,Cancer Gene Census
ENSG00000179295,PTPN11,protein tyrosine phosphatase non-receptor type 11,12q24.13,protein_coding,4,1296,0.31,341,16508,2.07,1100,155,14.09,155,14.09,4,Cancer Gene Census
ENSG00000181690,PLAG1,PLAG1 zinc finger,8q12.1,protein_coding,4,1296,0.31,182,16508,1.1,1100,509,46.27,55,5.0,4,Cancer Gene Census
ENSG00000183161,FANCF,FA complementation group F,11p14.3,protein_coding,4,1296,0.31,85,16508,0.51,1100,174,15.82,163,14.82,4,Cancer Gene Census
ENSG00000183508,TENT5C,terminal nucleotidyltransferase 5C,1p12,protein_coding,4,1296,0.31,219,16508,1.33,1100,181,16.45,201,18.27,4,Cancer Gene Census
ENSG00000186575,NF2,neurofibromin 2,22q12.2,protein_coding,4,1296,0.31,198,16508,1.2,1100,113,10.27,410,37.27,4,Cancer Gene Census
ENSG00000187735,TCEA1,transcription elongation factor A1,8q11.23,protein_coding,4,1296,0.31,85,16508,0.51,1100,504,45.82,63,5.73,4,Cancer Gene Census
ENSG00000205927,OLIG2,oligodendrocyte transcription factor 2,21q22.11,protein_coding,4,1296,0.31,81,16508,0.49,1100,210,19.09,142,12.91,4,Cancer Gene Census
ENSG00000213281,NRAS,"NRAS proto-oncogene, GTPase",1p13.2,protein_coding,4,1296,0.31,840,16508,5.09,1100,156,14.18,230,20.91,4,Cancer Gene Census
ENSG00000065057,NTHL1,nth like DNA glycosylase 1,16p13.3,protein_coding,3,1296,0.23,71,16508,0.43,1100,505,45.91,54,4.91,3,Cancer Gene Census
ENSG00000099956,SMARCB1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1",22q11.23,protein_coding,3,1296,0.23,149,16508,0.9,1100,123,11.18,385,35.0,3,Cancer Gene Census
ENSG00000103522,IL21R,interleukin 21 receptor,16p12.1,protein_coding,3,1296,0.23,241,16508,1.46,1100,390,35.45,149,13.55,3,Cancer Gene Census
ENSG00000105173,CCNE1,cyclin E1,19q12,protein_coding,3,1296,0.23,113,16508,0.68,1100,261,23.73,92,8.36,3,Cancer Gene Census
ENSG00000105369,CD79A,CD79a molecule,19q13.2,protein_coding,3,1296,0.23,70,16508,0.42,1100,218,19.82,118,10.73,3,Cancer Gene Census
ENSG00000108091,CCDC6,coiled-coil domain containing 6,10q21.2,protein_coding,3,1296,0.23,134,16508,0.81,1100,152,13.82,164,14.91,3,Cancer Gene Census
ENSG00000111679,PTPN6,protein tyrosine phosphatase non-receptor type 6,12p13.31,protein_coding,3,1296,0.23,153,16508,0.93,1100,230,20.91,126,11.45,3,Cancer Gene Census
ENSG00000112561,TFEB,transcription factor EB,6p21.1,protein_coding,3,1296,0.23,113,16508,0.68,1100,224,20.36,126,11.45,3,Cancer Gene Census
ENSG00000115170,ACVR1,activin A receptor type 1,2q24.1,protein_coding,3,1296,0.23,125,16508,0.76,1100,104,9.45,161,14.64,2,Cancer Gene Census
ENSG00000118971,CCND2,cyclin D2,12p13.32,protein_coding,3,1296,0.23,101,16508,0.61,1100,222,20.18,124,11.27,3,Cancer Gene Census
ENSG00000120457,KCNJ5,potassium inwardly rectifying channel subfamily J member 5,11q24.3,protein_coding,3,1296,0.23,160,16508,0.97,1100,92,8.36,454,41.27,3,Cancer Gene Census
ENSG00000126752,SSX1,SSX family member 1,Xp11.23,protein_coding,3,1296,0.23,67,16508,0.41,1100,0,0.0,0,0.0,5,Cancer Gene Census
ENSG00000126934,MAP2K2,mitogen-activated protein kinase kinase 2,19p13.3,protein_coding,3,1296,0.23,116,16508,0.7,1100,149,13.55,210,19.09,3,Cancer Gene Census
ENSG00000127083,OMD,osteomodulin,9q22.31,protein_coding,3,1296,0.23,89,16508,0.54,1100,132,12.0,213,19.36,3,Cancer Gene Census
ENSG00000128513,POT1,protection of telomeres 1,7q31.33,protein_coding,3,1296,0.23,208,16508,1.26,1100,257,23.36,132,12.0,3,Cancer Gene Census
ENSG00000128714,HOXD13,homeobox D13,2q31.1,protein_coding,3,1296,0.23,97,16508,0.59,1100,114,10.36,155,14.09,3,Cancer Gene Census
ENSG00000130675,MNX1,motor neuron and pancreas homeobox 1,7q36.3,protein_coding,3,1296,0.23,78,16508,0.47,1100,257,23.36,136,12.36,3,Cancer Gene Census
ENSG00000130844,ZNF331,zinc finger protein 331,19q13.42,protein_coding,3,1296,0.23,208,16508,1.26,1100,252,22.91,95,8.64,3,Cancer Gene Census
ENSG00000132475,H3-3B,H3.3 histone B,17q25.1,protein_coding,3,1296,0.23,74,16508,0.45,1100,368,33.45,127,11.55,3,Cancer Gene Census
ENSG00000136014,USP44,ubiquitin specific peptidase 44,12q22,protein_coding,3,1296,0.23,153,16508,0.93,1100,174,15.82,128,11.64,3,Cancer Gene Census
ENSG00000137193,PIM1,"Pim-1 proto-oncogene, serine/threonine kinase",6p21.2,protein_coding,3,1296,0.23,106,16508,0.64,1100,224,20.36,121,11.0,9,Cancer Gene Census
ENSG00000137265,IRF4,interferon regulatory factor 4,6p25.3,protein_coding,3,1296,0.23,208,16508,1.26,1100,46,4.18,39,3.55,3,Cancer Gene Census
ENSG00000137309,HMGA1,high mobility group AT-hook 1,6p21.31,protein_coding,3,1296,0.23,24,16508,0.15,1100,229,20.82,118,10.73,3,Cancer Gene Census
ENSG00000142273,CBLC,Cbl proto-oncogene C,19q13.32,protein_coding,3,1296,0.23,101,16508,0.61,1100,215,19.55,126,11.45,3,Cancer Gene Census
ENSG00000154803,FLCN,folliculin,17p11.2,protein_coding,3,1296,0.23,166,16508,1.01,1100,75,6.82,501,45.55,3,Cancer Gene Census
ENSG00000156076,WIF1,WNT inhibitory factor 1,12q14.3,protein_coding,3,1296,0.23,127,16508,0.77,1100,205,18.64,81,7.36,4,Cancer Gene Census
ENSG00000157613,CREB3L1,cAMP responsive element binding protein 3 like 1,11p11.2,protein_coding,3,1296,0.23,102,16508,0.62,1100,175,15.91,145,13.18,3,Cancer Gene Census
ENSG00000162367,TAL1,"TAL bHLH transcription factor 1, erythroid differentiation factor",1p33,protein_coding,3,1296,0.23,109,16508,0.66,1100,139,12.64,252,22.91,3,Cancer Gene Census
ENSG00000163435,ELF3,E74 like ETS transcription factor 3,1q32.1,protein_coding,3,1296,0.23,176,16508,1.07,1100,772,70.18,16,1.45,3,Cancer Gene Census
ENSG00000163497,FEV,"FEV transcription factor, ETS family member",2q35,protein_coding,3,1296,0.23,29,16508,0.18,1100,102,9.27,176,16.0,3,Cancer Gene Census
ENSG00000164305,CASP3,caspase 3,4q35.1,protein_coding,3,1296,0.23,69,16508,0.42,1100,100,9.09,279,25.36,3,Cancer Gene Census
ENSG00000165556,CDX2,caudal type homeobox 2,13q12.2,protein_coding,3,1296,0.23,100,16508,0.61,1100,117,10.64,319,29.0,3,Cancer Gene Census
ENSG00000167460,TPM4,tropomyosin 4,"19p13.12, 19p13.11",protein_coding,3,1296,0.23,85,16508,0.51,1100,206,18.73,131,11.91,3,Cancer Gene Census
ENSG00000167985,SDHAF2,succinate dehydrogenase complex assembly factor 2,11q12.2,protein_coding,3,1296,0.23,56,16508,0.34,1100,200,18.18,170,15.45,3,Cancer Gene Census
ENSG00000168421,RHOH,ras homolog family member H,4p14,protein_coding,3,1296,0.23,83,16508,0.5,1100,88,8.0,267,24.27,3,Cancer Gene Census
ENSG00000169249,ZRSR2,"zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2",Xp22.2,protein_coding,3,1296,0.23,91,16508,0.55,1100,0,0.0,0,0.0,3,Cancer Gene Census
ENSG00000171843,MLLT3,MLLT3 super elongation complex subunit,9p21.3,protein_coding,3,1296,0.23,132,16508,0.8,1100,156,14.18,257,23.36,3,Cancer Gene Census
ENSG00000179750,APOBEC3B,apolipoprotein B mRNA editing enzyme catalytic subunit 3B,22q13.1,protein_coding,3,1296,0.23,101,16508,0.61,1100,108,9.82,417,37.91,3,Cancer Gene Census
ENSG00000181163,NPM1,nucleophosmin 1,5q35.1,protein_coding,3,1296,0.23,101,16508,0.61,1100,215,19.55,152,13.82,3,Cancer Gene Census
ENSG00000182185,RAD51B,RAD51 paralog B,14q24.1,protein_coding,3,1296,0.23,78,16508,0.47,1100,116,10.55,268,24.36,3,Cancer Gene Census
ENSG00000183813,CCR4,C-C motif chemokine receptor 4,3p22.3,protein_coding,3,1296,0.23,93,16508,0.56,1100,128,11.64,177,16.09,3,Cancer Gene Census
ENSG00000184012,TMPRSS2,transmembrane serine protease 2,21q22.3,protein_coding,3,1296,0.23,122,16508,0.74,1100,220,20.0,140,12.73,3,Cancer Gene Census
ENSG00000187239,FNBP1,formin binding protein 1,9q34.11,protein_coding,3,1296,0.23,141,16508,0.85,1100,136,12.36,204,18.55,3,Cancer Gene Census
ENSG00000204103,MAFB,MAF bZIP transcription factor B,20q12,protein_coding,3,1296,0.23,83,16508,0.5,1100,389,35.36,55,5.0,3,Cancer Gene Census
ENSG00000204531,POU5F1,POU class 5 homeobox 1,6p21.33,protein_coding,3,1296,0.23,80,16508,0.48,1100,237,21.55,124,11.27,3,Cancer Gene Census
ENSG00000270647,TAF15,TATA-box binding protein associated factor 15,17q12,protein_coding,3,1296,0.23,155,16508,0.94,1100,198,18.0,284,25.82,3,Cancer Gene Census
ENSG00000048462,TNFRSF17,TNF receptor superfamily member 17,16p13.13,protein_coding,2,1296,0.15,53,16508,0.32,1100,500,45.45,55,5.0,2,Cancer Gene Census
ENSG00000051108,HERPUD1,homocysteine inducible ER protein with ubiquitin like domain 1,16q13,protein_coding,2,1296,0.15,77,16508,0.47,1100,104,9.45,580,52.73,2,Cancer Gene Census
ENSG00000068078,FGFR3,fibroblast growth factor receptor 3,4p16.3,protein_coding,2,1296,0.15,271,16508,1.64,1100,96,8.73,276,25.09,2,Cancer Gene Census
ENSG00000078399,HOXA9,homeobox A9,7p15.2,protein_coding,2,1296,0.15,79,16508,0.48,1100,315,28.64,66,6.0,2,Cancer Gene Census
ENSG00000079999,KEAP1,kelch like ECH associated protein 1,19p13.2,protein_coding,2,1296,0.15,376,16508,2.28,1100,187,17.0,144,13.09,2,Cancer Gene Census
ENSG00000090659,CD209,CD209 molecule,19p13.2,protein_coding,2,1296,0.15,132,16508,0.8,1100,175,15.91,183,16.64,2,Cancer Gene Census
ENSG00000100030,MAPK1,mitogen-activated protein kinase 1,22q11.22,protein_coding,2,1296,0.15,94,16508,0.57,1100,118,10.73,383,34.82,1,Cancer Gene Census
ENSG00000100311,PDGFB,platelet derived growth factor subunit B,22q13.1,protein_coding,2,1296,0.15,85,16508,0.51,1100,107,9.73,419,38.09,2,Cancer Gene Census
ENSG00000101213,PTK6,protein tyrosine kinase 6,20q13.33,protein_coding,2,1296,0.15,93,16508,0.56,1100,459,41.73,43,3.91,2,Cancer Gene Census
ENSG00000104903,LYL1,LYL1 basic helix-loop-helix family member,19p13.13,protein_coding,2,1296,0.15,36,16508,0.22,1100,195,17.73,141,12.82,2,Cancer Gene Census
ENSG00000106031,HOXA13,homeobox A13,7p15.2,protein_coding,2,1296,0.15,87,16508,0.53,1100,315,28.64,66,6.0,2,Cancer Gene Census
ENSG00000107807,TLX1,T cell leukemia homeobox 1,10q24.31,protein_coding,2,1296,0.15,67,16508,0.41,1100,90,8.18,230,20.91,2,Cancer Gene Census
ENSG00000109471,IL2,interleukin 2,4q27,protein_coding,2,1296,0.15,45,16508,0.27,1100,54,4.91,316,28.73,2,Cancer Gene Census
ENSG00000110987,BCL7A,BAF chromatin remodeling complex subunit BCL7A,12q24.31,protein_coding,2,1296,0.15,276,16508,1.67,1100,162,14.73,165,15.0,2,Cancer Gene Census
ENSG00000112531,QKI,"QKI, KH domain containing RNA binding",6q26,protein_coding,2,1296,0.15,193,16508,1.17,1100,127,11.55,318,28.91,2,Cancer Gene Census
ENSG00000117118,SDHB,succinate dehydrogenase complex iron sulfur subunit B,1p36.13,protein_coding,2,1296,0.15,43,16508,0.26,1100,65,5.91,373,33.91,2,Cancer Gene Census
ENSG00000120217,CD274,CD274 molecule,9p24.1,protein_coding,2,1296,0.15,60,16508,0.36,1100,169,15.36,265,24.09,2,Cancer Gene Census
ENSG00000123080,CDKN2C,cyclin dependent kinase inhibitor 2C,1p32.3,protein_coding,2,1296,0.15,57,16508,0.35,1100,144,13.09,254,23.09,2,Cancer Gene Census
ENSG00000123364,HOXC13,homeobox C13,12q13.13,protein_coding,2,1296,0.15,105,16508,0.64,1100,162,14.73,114,10.36,2,Cancer Gene Census
ENSG00000124145,SDC4,syndecan 4,20q13.12,protein_coding,2,1296,0.15,66,16508,0.4,1100,405,36.82,47,4.27,2,Cancer Gene Census
ENSG00000124762,CDKN1A,cyclin dependent kinase inhibitor 1A,6p21.2,protein_coding,2,1296,0.15,110,16508,0.67,1100,224,20.36,124,11.27,2,Cancer Gene Census
ENSG00000126453,BCL2L12,BCL2 like 12,19q13.33,protein_coding,2,1296,0.15,100,16508,0.61,1100,235,21.36,108,9.82,2,Cancer Gene Census
ENSG00000128944,KNSTRN,kinetochore localized astrin (SPAG5) binding protein,15q15.1,protein_coding,2,1296,0.15,121,16508,0.73,1100,54,4.91,298,27.09,2,Cancer Gene Census
ENSG00000130382,MLLT1,MLLT1 super elongation complex subunit,19p13.3,protein_coding,2,1296,0.15,126,16508,0.76,1100,172,15.64,180,16.36,2,Cancer Gene Census
ENSG00000134574,DDB2,damage specific DNA binding protein 2,11p11.2,protein_coding,2,1296,0.15,81,16508,0.49,1100,174,15.82,150,13.64,3,Cancer Gene Census
ENSG00000135363,LMO2,LIM domain only 2,11p13,protein_coding,2,1296,0.15,80,16508,0.48,1100,192,17.45,138,12.55,2,Cancer Gene Census
ENSG00000149948,HMGA2,high mobility group AT-hook 2,12q14.3,protein_coding,2,1296,0.15,81,16508,0.49,1100,211,19.18,79,7.18,2,Cancer Gene Census
ENSG00000153165,RGPD3,RANBP2 like and GRIP domain containing 3,2q12.2,protein_coding,2,1296,0.15,85,16508,0.51,1100,117,10.64,136,12.36,2,Cancer Gene Census
ENSG00000157873,TNFRSF14,TNF receptor superfamily member 14,1p36.32,protein_coding,2,1296,0.15,69,16508,0.42,1100,21,1.91,75,6.82,2,Cancer Gene Census
ENSG00000164438,TLX3,T cell leukemia homeobox 3,5q35.1,protein_coding,2,1296,0.15,80,16508,0.48,1100,215,19.55,152,13.82,2,Cancer Gene Census
ENSG00000168496,FEN1,flap structure-specific endonuclease 1,11q12.2,protein_coding,2,1296,0.15,71,16508,0.43,1100,186,16.91,168,15.27,3,Cancer Gene Census
ENSG00000169564,PCBP1,poly(rC) binding protein 1,2p13.3,protein_coding,2,1296,0.15,120,16508,0.73,1100,167,15.18,108,9.82,2,Cancer Gene Census
ENSG00000172409,CLP1,cleavage factor polyribonucleotide kinase subunit 1,11q12.1,protein_coding,2,1296,0.15,94,16508,0.57,1100,174,15.82,179,16.27,3,Cancer Gene Census
ENSG00000175197,DDIT3,DNA damage inducible transcript 3,12q13.3,protein_coding,2,1296,0.15,38,16508,0.23,1100,174,15.82,100,9.09,2,Cancer Gene Census
ENSG00000176302,FOXR1,forkhead box R1,11q23.3,protein_coding,2,1296,0.15,82,16508,0.5,1100,90,8.18,472,42.91,2,Cancer Gene Census
ENSG00000178562,CD28,CD28 molecule,2q33.2,protein_coding,2,1296,0.15,73,16508,0.44,1100,113,10.27,156,14.18,2,Cancer Gene Census
ENSG00000183770,FOXL2,forkhead box L2,3q22.3,protein_coding,2,1296,0.15,97,16508,0.59,1100,233,21.18,70,6.36,2,Cancer Gene Census
